id,sentence1,label
339,Projection is perception. See it in someone else? You also at some level have that within you. #anger,anger
340,@user actually maybe we were supposed to die and my donation saved our lives?? #optimism,optimism
341,"If you follow #Trump, a certified #bully there is no question you or your children may go to #War vs consumate #Diplomat @user",anger
342,@user the tunnels! I shudder to think of the grimy tweets...,sadness
343,@user #Disney's 1994 #animated #musical #film #TheLionKing was influenced by #WilliamShakespeare's #Hamlet. Songs by #EltonJohn.,joy
344,😑😑😑&lt;---- that moment you finish a Netflix series and have nothing else to watch. #depression,sadness
345,im tired of people telling me the worry about me when in fact they probably never gave a fuck about me,anger
346,@user @user AA have the right of passage when it comes to the 'N' word.  Why should he insult him in his church.  Ignorant!,anger
347,"@user sadly, war has often been the factor that jump starts US economic growth",sadness
348,When someone rudely says all women should have long hair and your inner feminist tries not to rage,anger
349,"The animals, the animals\nTrap trap trap till the cage is full\nThe cage is full, stay awake\nIn the dark, count mistakes",sadness
350,"“He who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.”\nP16:32 #bibleverse #pride",optimism
351,"$8 million in box office doesnt do this movie justice. Political or not, #SnowdenMovie is a terrific thriller and love story. @user",joy
352,Why upping rooms makes a few apprehend leaving out charcoal ownership: UnZU,anger
353,"@user @user  yeah I received a fine today which I am furious about, currently appealing it after being a member for so long...",anger
354,That grudge you're holding keeps making an appearance because #God wants you to deal with it.,optimism
355,"@user shock horror handicap dodger is at the top 😂 close on the agg cup good , but think pressure will get to mark🤔",joy
356,I'm girly in the sense that I always have lashes &amp; nails done but tomboy in the sense that black is my only color &amp; refuse the ruffle life,joy
357,"From harboring Osama bin Laden to its relationship with Haqqani network, there is enough evidence to prove Pakistan is sponsoring terrorism",anger
358,"It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n#funny #pun #punny #lol #hilarious",joy
359,@user droop saw naked wrestling and asked 'What if I get a hole in one?' #jaymohrsports,joy
360,@user you got this💙 #staystrong #smile #yourebeautiful,joy
361,Nothing else could possibly put a damper on my day other than doing X-rays on someone with kickinnnnn ass breath 😿,anger
362,@user The concept that a gay magazine feels like it has to cover terrible people -because they’re gay voices- seems all upside down,anger
363,"@user But this is no easy ride for a child cries: \n'Oh, find me...find me, nothing more, \nWe are on a sullen misty moor...'",sadness
364,@user Very thought provoking &amp; leads one to question what really happened.Very sad for all.,sadness
365,"Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain #anxiety #depression #pain",sadness
366,i had an hour of football practice under the boiling sun and now i have 2hr volleyball practice under the BOILING SUN AGAIN,anger
367,That's how you start a season that's how you open the show #show #them #how #dark #hell #can #get #Empire,optimism
368,Might just leave and aggravate bae,anger
369,The joyful tambourines have ceased. The noise of the jubilant has stopped. The joyful lyre has ceased. -Isaiah 24:8,sadness
370,"my boyfriend once forcibly stopped all of my anxiety coping methods at once (holding me, forcing my hands down that kinda stuff) and I --",sadness
371,@user Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either,anger
372,"But this is the internet age, so get mad out of any and all proportion and assume the terrible worst with little to no facts or knowledge.",anger
373,@user @user @user @user @user awe I feel so bad being naive ou is the worst,sadness
374,Rooney = whipping boy. #mufc #sad,sadness
375,@user start buying Death Wish Coffee and shake hands with espresso every now and then.,joy
376,@user cheer up,joy
377,@user I'm sure you'll have a heyday if they do,optimism
378,@user @user @user @user @user @user to give me my keys back. They aren't for my house! #shocking,anger
379,"#ObamaLegacy - weekly #riots and #terror attacks, &gt;400k dead #Syrians, #Jews fleeing #persecution in Europe, #Christian #genocide in ME.....",anger
380,Drop Snapchat names #bored #snap #swap #pics,sadness
381,"@user @user #lestweforget 3 yrs on, 2013 Graduate Trainee recruitment not concluded. #disappointed #weary however  #wewait",sadness
382,Happy Birthday @user  #cheerchick #jeep #jeepgirl #IDriveAJeep #jeepjeep #Cheer,joy
383,@user omg I'm so slow bc my eng is not very well and my hands are shaking uhh help meee I'm like this lil chicken now 🐥#MoreisBetter,sadness
384,@user is the android app it designed to be buggy and work sporadically on a fire TV box?,anger
385,@user @user @user @user Don't provoke the Voke.,anger
386,@user bad.I am fearing for my life🙏,sadness
387,@user some don't see the difference between courting and appealing to a women vs deception &amp; pressure it's depressing,sadness
388,@user Customer services got involved and eventually completely wash their hands of it. #awful #dreamornightmare,anger
389,Look at this #massiah of #youngleader\n#Pakistan #massiah of #terrorism,anger
390,"This pretentious dick in Night Gallery just fucking, used a towel to dry off his sink",anger
391,Another day Another flight 🙈  I swear my last ever @user flight!!!! You take the LOVE out of flying #easyjet #horrific #alwaysdelayed,anger
392,@user We're sorry to hear about the issues and how this is making you feel. We don't like to hear our customers being unhappy :-( We,sadness
393,"We fear not the truth, even if it be gloomy, but its counterfeit.- Berl Katznelson",optimism
394,"I miss my gran singing Rawhide, in her deep baritone growl.",sadness
395,Egyptian officials expressed frustration and outrage over the Obama/Hillary administration’s support of the Muslim Brotherhood,anger
396,two major banking stocks down almost 15 to 20 % from their highs while benchmarks still close to top it is a sure #worry for markets,sadness
397,Batman the animated series is a gift from the 90s animation gods,joy
398,"@user but what I am doing is in my control, #AvoidMMT , you guys are #terrible",anger
399,it didn't impress me but it didn't depress me',sadness
400,@user @user I couldn't care less about #GOTHAM. I haven't watched it since the mid point of season 1. #horrible,sadness
401,"@user @user @user Yes, it is bad to point out racism lest it provoke the racists.  Some racists do indeed not like it.",anger
402,Just seeing Alex revells face gets me angry,anger
403,@user @user @user @user I dread to think... #DirtyPeople,anger
404,"@user If you get it going with him, tag me the link please. I have a lot of friends who love following his unintentional hilarity.",joy
405,"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. #daunting",joy
406,@user - I can't read this article but headline indicates a horror story. Lock sick chavs up and throw away the key.,anger
407,"@user @user I live a life devoid of mirth. Come to think of it, there aren't enough taco bowls in my life, either.",sadness
408,Trying to book holiday flights on @user website is becoming a #nightmare,anger
409,"@user John Kerry fckd u,chief justiceofpak made the statement publicly about party supporting terror what else u need#terrorstatepak",anger
410,@user jeezus God #dark,sadness
411,I've realized my anxiety is at an all time high when I'm in my office. I feel prisoned here and I pick up on bad energy.,sadness
412,r U scared to present in front of the class? severe anxiety... whats That r u sad sometimes?? go get ur depression checked out IMEDIATELY!!!,sadness
413,"@user today which can impact the signal, I'm afraid :-( Our engineers are working to have this resolved by this evening and you'll",optimism
414,Oh dear an evening of absolute hilarity I don't think I have laughed so much in a long time! 😂,joy
415,"Wtf are United doing, shocking defending",anger
416,"Amateurs sit and wait for inspiration, the rest of us just get up and go to work.' -- Stephen King #authors #serious #writingtip",optimism
417,"Jesus wept! Another RNS from #rusty @user quote 'Price sensitive news, Price Sensitive news' etc etc The #Ramping here is",sadness
418,Is there a perfume that smells like the smell of smokey incense because i would be all about that,joy
419,@user I personally liked #relentless …didn't get #OurHouse #OneJersey #werealldevilsinside \nDoes nothing till a puck drops #NJDevils,sadness
420,#Scorpio always seek revenge!,anger
421,@user @user lmao awe...  #sad,sadness
422,Appropriate that first secretary at permanent mission is tasked with demolition of #terror state #Pakistan - Like 'renunciation of lies' bit,anger
423,@user meden is frowning at you with her non existent face,anger
424,@user I ❤️you on DWTS You make my night every show! 😘,joy
