id,sentence1,label
364,A design firm's holiday card skewers corporate jargon.  Hand biting mouth? #jargon #design |http://t.co/CXpE2DWL4J,irony
365,@user I try to imagine. it's confusing.,non_irony
366,"@user @user Would you have said in the 1800s, ""Why is GOP against Africans being brought here? Do any of them want to pick cotton?""",non_irony
367,I was watching birds fly during this photo.,non_irony
368,"@user @user hahaha good 1, you might own a stadium then rather than the local council ;)",non_irony
369,It's not even 9 and I've already called the cops twice.. Damn I love my job 😒,irony
370,Such a fun day in the lib studying Econ for 14 hours.. can't wait to do it again tomorrow  #ThisIsMiserable,irony
371,#great  #A #All #Burst #Christmas #diy #crafts|Please RT:,irony
372,Being mom tonight was both refreshing and a real tbt,non_irony
373,@user 😡 no he bloody isn't I was upstairs getting changed !,non_irony
374,@user actually cropped out her daughter in this pic for a selfie 🙈 #topmum,irony
375,We still got alot of moonlight left,non_irony
376,"@user transfer fund of £250,000 is given to .... Nottingham Forest a team with a transfer embargo.",irony
377,@user @user @user Hahahahahahahhahaha! I was some one and it happened to be ya! !,irony
378,#Lebanon #detainee #is  #ISIS leader's #wife: #Iraqi #official: BAGHDAD – An Iraqi official denied Wednesday...,non_irony
379,"@user If it's a ""Blue Ribbon Panel"", then it will be all good.",irony
380,"Now that i can seem to afford good things, material things in life...its the simple things that i need and really want... of my life",irony
381,Having sooo much fun in math 😂 #math #class #drawing #music #eye #snowflake #flo...,irony
382,Love waking up to my face being licked by my puppy..,irony
383,What a B.E.A.utiful day in Scotland!! :) #rain #gales  lol,irony
384,"Twig is now ""Sprig""—3 sec limit on new social video platform  #techtalk #editorspick #sillyvine #Tr...",irony
385,"@user A Guide To Coffee 👌 LOL, espresso from that time we went to the Maple Leafs fan fest @user",non_irony
386,Welp. There goes 50 bucks down the drain. Thanks KU Student Housing.  Get. Me. OUT.,irony
387,#almajmoua participating in the 4th #CSR forum #lebanon #togetherwegrow -for-profit #microfinance #supporting...,non_irony
388,I'm getting excited about Mexico now.,irony
389,Great start to the day,irony
390,"Don't be offended when you hear #HappyHolidays when people refer to #Christmas. The word 'holiday' is derived from ""Holy Day"". #fb",irony
391,Why didn't I start watching the tudors earlier? #iloveit,non_irony
392,Going to watch a movie about murder. Merry christmas ;),irony
393,@user Please follow me. I have a technical question. Thanks.,non_irony
394,Can't even explain how excited I am for tomorrow. 💯🏀,non_irony
395,"The funky taste of chocolate with the Chunky Monkey all just in a cup .|| George of the Jungle,Cup and a Lick",non_irony
396,A £718 phone bill is a lovely email to wake up to,irony
397,Done to much again,irony
398,The biggest  is that #Taliban gunned down school kids in the same country that #Malala received the Nobel prize for #Education #Ouch,irony
399,Knock knock #sketchy #dignity #smile #funtimes #brotherskeeper #whosonfirst #holiday #shenanigans...,non_irony
400,Yay for early morning protestors!  #heavyamountsofsarcasm,irony
401,#notcias #eu #europ EUA statement on European Commissions EU Investment Plan,non_irony
402,If only I possessed half the balance legolas has,non_irony
403,"@user @user @user @user it was an In progress list of ""MN of the year""",non_irony
404,Why am I wide awake right now..😶,non_irony
405,"Take me to church...,.",non_irony
406,"@user congrats , so cute :)",non_irony
407,#UKPLUS= Consists of Free Lebara2Lebara 3000MINs and 3000SMS UNLIMITED. #NO UNLIMITED SMS TO OTHER NETWORK Only consists of 1000SMS,non_irony
408,@user @user not bad for a kid from Az. Hockey doesn't work in the desert.,non_irony
409,@user MK1 Shadow Shift was so much fun.  @user,irony
410,And the round ligament pain returns. Yay  #PregnancyProblems,irony
411,LOL.. Micromax is promising that service?,irony
412,I'm seeing more and more people using the term #GamerGate and I can't believe I'm going to say this but they're using it incorrectly,irony
413,Being able to think your self angry is such a nice gift to have...  #ItsACurse,irony
414,"Sad I don't have a Christmas jumper, thanks @user for your super fast delivery 👍",irony
415,@user @user Hey maybe you can reach the scoreboards and fix their latest issues,irony
416,#Palestinian #Authority -- #Abbas #trades #stalemate for #confrontation in #ICC #move. via @user,non_irony
417,@user Latest album is Free The Universe #SupersonicWithGionee #Mumbai,non_irony
418,@user has passed @user as the world's most valuable #startup! #growth #nyc,non_irony
419,"@user You're on my ""People Who Antagonize Me"" list. via @user",non_irony
420,This gone be some fire ! 🔥Jan 24th #getlifted,non_irony
421,I just love working Sunday's.,irony
422,"Just in case anyone was wondering, Veni Vidi Vici in Spanish is Vine Vi Vencí #studybreaks #UMDFinalsWeek",non_irony
423,@user  a#chance#till#January! #this is so good #you always make me#smile,non_irony
424,@user @user @user Again fans come second. Thanks again,irony
425,Americans love guns more than ever! #Chicago #Detroit examples of strict #gunlaws yet have the most crime,irony
426,@user @user Thx. If thry real why dont you have them? Friend me on,non_irony
427,@user The pace of KCRoyals activity at the Winter Meetings is giving me vertigo!,irony
428,Boooooom 2 goals in 2 minutes !!!! #ThatsArsenal 4 you,non_irony
429,Loadshedding again! eissh Wonder if Eskom & Cell C have partnered up? Both get paid but their services suck!!#dialinginthedark,non_irony
430,@user you have never seen me,non_irony
431,"Yep, true patriots all.",irony
432,@user . @user awk moment when I tweeted first #fakefan !!!!!,irony
433,Oh yess Dean Smith is ref  on the plus side we have thompson #improved,irony
434,Pretty much the real deal  #thanksmom,irony
435,Retweet @user to have a book signing & screening in your area.,non_irony
436,@user hahahaha love it mate. Have a good1 xx,non_irony
437,@user So tht we can look into yr acc specifically we wld need to speak with you over the phone. Calls are charged at...,non_irony
438,#YesCracker @user - come on - is it 1999? Server too busy..... #FAIL #SPAM,non_irony
439,@user Hate it. Go back to the old format please.,non_irony
440,@user #ThingsBetterThanTitansJags napalm hotwings #bigjoefavorite  love the show #keep it real,irony
441,Atheists celebrating Christmas.||,irony
442,You really know how to treat a girl,irony
443,Is there even math cells? if there is they're not working ahhh hahaha #mathisfun,irony
444,"Thank you, strange vet husband at the bar, for reminding me that I will be in debt until I die.   #studentloans",irony
445,#PTIUKGoNawazGoCampaign||Show up at the peaceful protest infront of Lancaster house to greet our PM with respect ||,irony
446,My future? I still enjoy it (playing football) too much and I play with passion -Totti......oh no the team is doomed..... #asroma,irony
447,"Love how the adverts for the woman in black 2 say ""you won't sleep for weeks""...way to sell it to me 😳   #SheNeverLeft",irony
448,OH you're just gonna wait till new years to start working out? #thatscool,irony
449,stomach flu once again...what a surprise.  😒😷,irony
450,All hell is breaking loose... Ahhhh everybody freak out,irony
451,much!!,non_irony
452,#notcies #eu Ebola leaves hundreds of thousands facing hunger in three worst-hit countries,non_irony
453,@user can you reveal what you were drinking now?,non_irony
454,Last semester I dropped a class because I had to write a 7pg paper. This semester I've had to write 5 of them,irony
455,Couldn't agree more! RT @user Nothing makes me feel more special than receiving an automated DM.,irony
456,Dog for dinner anyone? #Cultivo #Letchworth not bringing my kid here again,non_irony
457,Difficult And Happy in life should be enjoyed. Because Life Comes Just Once. So He Went. So He Will Not Be Back. || so ez,non_irony
458,"Oh great, @user has pop up ads now. Just what I want when trying to quickly access account info.",irony
459,"The answers often lay right infront of you, the problem is you seek in the distance, when in reality the answers are simple.",non_irony
460,@user Psssst. You spelt 'thing'  wrong ||,non_irony
461,never expected you would LIE as much as you do back when i first encountered you @user @user @user,non_irony
462,@user haha I also had 2... cheers bro !!!,non_irony
463,"Love how I came into work at 8 because Charlie said we were busy.... 3 people in 45 minutes,yeah we got this place packed Charlie.",irony
464,#sorry  #sorry I always do this... #cant #help #it #im #an #asshole #like #that,non_irony
465,Everyone competing against each other for privatized goods is way better than working together as a whole to advance humanity.,irony
466,@user okay went to court the case got adjourned till January.. My backs been playing up so in some pain 😩 wbu? X,non_irony
467,Nice soak in the bubble bath 😘😘😘,non_irony
468,Still awake sooo that's nice...,irony
469,So nice to have a final before the sun is even up 😊,irony
470,Another fantastic day,irony
471,Online shopping with no credit card ☺  #Umm.. #JustBrowsing ☺,irony
472,Final projects ugh |Keeping me from being productive.| #butnotreally,irony
473,I fucked them really badly 😂😂😂|#AdvancedWarfare,non_irony
474,"Well today is off to a great start, might as well be Monday",irony
475,😒 Half of the testing group was very helpful today.,irony
476,- the true definition - #Iran hosting a conference against extremist!,irony
477,"@user who you calling bottle job I'll take teeth. Yeah I'm game mate, at training tonight too, I'll remember your hat",irony
478,So despite the fact that I was up till 4 studying and had to wake up at 7 I think this day is going to be great 😒,irony
479,@user miss u I'm leaving on 7th so .... Need to see you before I go 😩😩😩😩,non_irony
480,"First final of the day done, only three more to go. #greatscheduling  #incaseyoucanttell",irony
481,Luv this,irony
482,I am so happy that Thad (the Lead Multiplayer Designer for Hardline) followed me XD,non_irony
483,"As a girl,my reason not to put on makeup is I'm satisfied with my face,unlike you bitch!|| #winter",non_irony
484,"@user he's played 5 minutes, 0-4 from field, a steal and 2 fouls. that's it. that's all he's done.",non_irony
485,@user Asalamoalekum... 😃 kesay mizaj ? Thank you so much. It was posted on 2nd December 2013. Already there. 😇,non_irony
486,@user I do 2 or 3 times a week :) lol I can't do 5 :(,non_irony
487,#basura#immondizia in my name,non_irony
488,Exactly 1 year ago today! (via @user,non_irony
489,11:11 - say something stupid. ||Oh... You beat me to it.,non_irony
490,@user has the best pickup lines,irony
491,@user your #ambition is #amazing.  #saintsfc enjoy exit from #ChampionsLeague,irony
492,"#Love is far more important than #money!|The problem is, you only know it once you have money!| #life #humanity",irony
